Country,Theme,Name,MinShips
japan,Islands,Okushiri,0
japan,Islands,Rishiri,0
japan,Islands,Rebun,0
japan,Islands,Chichi-jima,0
japan,Islands,Haha-jima,0
japan,Islands,Iwo-jima,0
japan,Islands,Yonaguni,0
japan,Islands,Kume,0
japan,Islands,Ogasawara,0
japan,Islands,Yoron,0
japan,Islands,Kikai,0
japan,Islands,Aguni,0
japan,Islands,Zamami,0
japan,Rivers,Shinano,0
japan,Rivers,Tone,0
japan,Rivers,Ishikari,0
japan,Rivers,Kitakami,0
japan,Rivers,Kiso,0
japan,Rivers,Tenryu,0
japan,Rivers,Yoshino,0
japan,Rivers,Chikugo,0
japan,Rivers,Yodo,0
japan,Rivers,Mogami,0
japan,Rivers,Abukuma,0
japan,Rivers,Naka,0
japan,Rivers,Tama,0
japan,Rivers,Ara,0
japan,Rivers,Nishiki,0
japan,Rivers,Ōi,0
japan,Rivers,Abe,0
japan,Rivers,Kinu,0
japan,Rivers,Agano,0
japan,Rivers,Shimanto,0
japan,Rivers,Oyodo,0
japan,Rivers,Kumano,0
japan,Rivers,Oirase,0
japan,Rivers,Kuzuryu,0
japan,Rivers,Mimi,0
japan,Rivers,Kuma,0
japan,Rivers,Ōyodo,0
japan,Rivers,Niyodo,0
japan,Rivers,Kakita,0
japan,Rivers,Funatsu,0
japan,Lakes,Biwa,0
japan,Lakes,Kasumigaura,0
japan,Lakes,Saroma,0
japan,Lakes,Inawashiro,0
japan,Lakes,Suwa,0
japan,Lakes,Ashi,0
japan,Lakes,Tazawa,0
japan,Lakes,Towada,0
japan,Lakes,Mashu,0
japan,Lakes,Kussharo,0
japan,Lakes,Shikotsu,0
japan,Lakes,Yamanaka,0
japan,Lakes,Kawaguchi,0
japan,Lakes,Sai,0
japan,Lakes,Motosuko,0
japan,Lakes,Shoji,0
japan,Lakes,Motosu,0
japan,Provinces,Mutsu,0
japan,Provinces,Dewa,0
japan,Provinces,Echigo,0
japan,Provinces,Kaga,0
japan,Provinces,Noto,0
japan,Provinces,Etchū,0
japan,Provinces,Echizen,0
japan,Provinces,Yamato,0
japan,Provinces,Ise,0
japan,Provinces,Owari,0
japan,Provinces,Mikawa,0
japan,Provinces,Tōtōmi,0
japan,Provinces,Suruga,0
japan,Provinces,Kai,0
japan,Provinces,Shinano,0
japan,Provinces,Musashi,0
japan,Provinces,Sagami,0
japan,Provinces,Kōzuke,0
japan,Provinces,Shimotsuke,0
japan,Provinces,Hitachi,0
japan,Provinces,Harima,0
japan,Provinces,Bizen,0
japan,Provinces,Bitchū,0
japan,Provinces,Bingo,0
japan,Provinces,Aki,0
japan,Provinces,Suō,0
japan,Provinces,Nagato,0
japan,Provinces,Iyo,0
japan,Provinces,Tosa,0
japan,Provinces,Satsuma,0
japan,Provinces,Bungo,0
japan,Provinces,Chikuzen,0
japan,Provinces,Buzen,0
japan,Provinces,Hizen,0
japan,Provinces,Higo,0
japan,Provinces,Ōsumi,0
japan,Provinces,Settsu,0
japan,Clans,Tokugawa,0
japan,Clans,Minamoto,0
japan,Clans,Taira,0
japan,Clans,Fujiwara,0
japan,Clans,Shimazu,0
japan,Clans,Date,0
japan,Clans,Oda,0
japan,Clans,Takeda,0
japan,Clans,Uesugi,0
japan,Clans,Imagawa,0
japan,Clans,Hojo,0
japan,Clans,Mori,0
japan,Clans,Chosokabe,0
japan,Clans,Otomo,0
japan,Clans,Toyotomi,0
japan,Clans,Sanada,0
japan,Clans,Maeda,0
japan,Clans,Kuroda,0
japan,Clans,Ii,0
japan,Clans,Yamauchi,0
japan,Clans,Satake,0
japan,Clans,Asai,0
japan,Flowers,Sakura,0
japan,Flowers,Ume,0
japan,Flowers,Kiku,0
japan,Flowers,Botan,0
japan,Flowers,Fuji,0
japan,Flowers,Ayame,0
japan,Flowers,Tsubaki,0
japan,Flowers,Ran,0
japan,Flowers,Sumire,0
japan,Flowers,Momiji,0
japan,Flowers,Hagi,0
japan,Flowers,Kikyo,0
japan,Flowers,Nadeshiko,0
japan,Flowers,Asagao,0
japan,Flowers,Himawari,0
japan,Flowers,Ajisai,0
japan,Flowers,Tanpopo,0
japan,Flowers,Hasu,0
japan,Flowers,Yamabuki,0
japan,Flowers,Komurasaki,0
japan,Winds,Kamikaze,0
japan,Winds,Hayate,0
japan,Winds,Arashi,0
japan,Winds,Murasame,0
japan,Winds,Nowaki,0
japan,Winds,Shigure,0
japan,Winds,Harukaze,0
japan,Winds,Yukikaze,0
japan,Winds,Shirayuki,0
japan,Winds,Fubuki,0
japan,Winds,Ayanami,0
japan,Winds,Ushio,0
japan,Winds,Asashio,0
japan,Winds,Kuroshio,0
japan,Winds,Oyashio,0
japan,Winds,Akigumo,0
japan,Winds,Natsugumo,0
japan,Winds,Harugumo,0
japan,Winds,Fuyutsuki,0
japan,Winds,Akizuki,0
japan,Winds,Haruzuki,0
japan,Winds,Satsuki,0
japan,Winds,Kisaragi,0
japan,Winds,Yayoi,0
japan,Winds,Fumizuki,0
japan,Winds,Nagatsuki,0
japan,Winds,Uzuki,0
japan,Winds,Hazuki,0
japan,Winds,Minazuki,0
japan,Winds,Kazagumo,0
japan,Virtues,Gi,0
japan,Virtues,Yū,0
japan,Virtues,Jin,0
japan,Virtues,Rei,0
japan,Virtues,Makoto,0
japan,Virtues,Meiyo,0
japan,Virtues,Chūgi,0
japan,Virtues,Kenkyō,0
japan,Virtues,Seishin,0
japan,Virtues,Bushido,0
japan,Virtues,Mushin,0
japan,Virtues,Zanshin,0
japan,Virtues,Yamato,0
# Towns available for large Japan classes (MinShips = 20)
japan,Towns,Aizu,20
japan,Towns,Akita,20
japan,Towns,Akō,20
japan,Towns,Aomori,20
japan,Towns,Asahikawa,20
japan,Towns,Atami,20
japan,Towns,Beppu,20
japan,Towns,Chiba,20
japan,Towns,Chichibu,20
japan,Towns,Dazaifu,20
japan,Towns,Fukui,20
japan,Towns,Fukushima,20
japan,Towns,Gifu,20
japan,Towns,Hakata,20
japan,Towns,Hakodate,20
japan,Towns,Hamamatsu,20
japan,Towns,Hikone,20
japan,Towns,Himeji,20
japan,Towns,Hitachi,20
japan,Towns,Hōfu,20
japan,Towns,Ichinoseki,20
japan,Towns,Imabari,20
japan,Towns,Itō,20
japan,Towns,Iwata,20
japan,Towns,Izumo,20
japan,Towns,Kamakura,20
japan,Towns,Kanazawa,20
japan,Towns,Kawagoe,20
japan,Towns,Kofu,20
japan,Towns,Kōchi,20
japan,Towns,Kōriyama,20
japan,Towns,Matsue,20
japan,Towns,Matsumoto,20
japan,Towns,Matsuyama,20
japan,Towns,Maizuru,20
japan,Towns,Mito,20
japan,Towns,Miyazaki,20
japan,Towns,Morioka,20
japan,Towns,Nagaoka,20
japan,Towns,Nara,20
japan,Towns,Nikkō,20
japan,Towns,Numazu,20
japan,Towns,Obama,20
japan,Towns,Ogaki,20
japan,Towns,Okayama,20
japan,Towns,Okazaki,20
japan,Towns,Otaru,20
japan,Towns,Ōtsu,20
japan,Towns,Sakai,20
japan,Towns,Sakata,20
japan,Towns,Shimizu,20
japan,Towns,Shizuoka,20
japan,Towns,Takasaki,20
japan,Towns,Takamatsu,20
japan,Towns,Tochigi,20
japan,Towns,Toyama,20
japan,Towns,Toyohashi,20
japan,Towns,Tsu,20
japan,Towns,Utsunomiya,20
japan,Towns,Yamagata,20
japan,Towns,Yamaguchi,20
japan,Towns,Yonago,20
japan,Towns,Tottori,20
japan,Towns,Fukuyama,20
japan,Towns,Ube,20
japan,Towns,Iwakuni,20
japan,Towns,Hagi,20
japan,Towns,Shimonoseki,20
japan,Towns,Kokura,20
japan,Towns,Naha,20
japan,Towns,Taira,20
japan,Towns,Mihara,20
japan,Towns,Imari,20
japan,Towns,Arita,20
japan,Towns,Isahaya,20
japan,Towns,Omura,20
japan,Towns,Shimabara,20
japan,Towns,Tamana,20
japan,Towns,Hita,20
japan,Towns,Nakatsu,20
japan,Towns,Usuki,20
japan,Towns,Saeki,20
japan,Towns,Nobeoka,20
japan,Towns,Mimitsu,20
japan,Towns,Miyakonojo,20
japan,Towns,Kanoya,20
japan,Towns,Makurazaki,20
japan,Towns,Chiran,20
japan,Towns,Kaseda,20
japan,Towns,Ibusuki,20
japan,Towns,Kushikino,20
japan,Towns,Akune,20
japan,Towns,Izumi,20
japan,Towns,Sendai-shi,20
japan,Towns,Uwajima,20
japan,Towns,Nïihama,20
japan,Towns,Saijō,20
japan,Towns,Imabari,20
japan,Towns,Ōzu,20
japan,Towns,Sukumo,20
japan,Towns,Nakamura,20
japan,Towns,Muroto,20
japan,Towns,Aki,20
japan,Towns,Tosashimizu,20
japan,Towns,Susaki,20
japan,Towns,Kōchi-shi,20
japan,Towns,Tosa,20
japan,Towns,Shimanto-shi,20
japan,Towns,Kubokawa,20
japan,Streams,Meguro,0
japan,Streams,Kandagawa,0
japan,Streams,Shakujii,0
japan,Streams,Zenpukuji,0
japan,Streams,Nogawa,0
japan,Streams,Tsurumai,0
japan,Streams,Yamazaki,0
japan,Streams,Azuma,0
japan,Streams,Ayase,0
japan,Streams,Koisawa,0
japan,Streams,Motoarakawa,0
japan,Streams,Furukawa,0
japan,Streams,Kitazawa,0
japan,Streams,Togawa,0
japan,Streams,Yazawa,0
japan,Streams,Nomikawa,0
japan,Streams,Tsurumikawa,0
japan,Streams,Yagisawa,0
japan,Streams,Iruma,0
japan,Streams,Takase,0
japan,Streams,Kabira,0
japan,Streams,Shimanto,0
# Spain
spain,Heroes,El Cid,0
spain,Heroes,Ferdinand,0
spain,Heroes,Isabella,0
spain,Heroes,Cortés,0
spain,Heroes,Pizarro,0
spain,Heroes,Balboa,0
spain,Heroes,Magellan,0
spain,Heroes,Cervantes,0
spain,Heroes,Don Juan,0
spain,Heroes,Alba,0
spain,Heroes,Parma,0
spain,Heroes,Spinola,0
spain,Heroes,Gonzalo de Córdoba,0
spain,Cities,Madrid,0
spain,Cities,Barcelona,0
spain,Cities,Valencia,0
spain,Cities,Seville,0
spain,Cities,Cadiz,0
spain,Cities,Cartagena,0
spain,Cities,Bilbao,0
spain,Cities,Málaga,0
spain,Cities,Toledo,0
spain,Cities,Granada,0
spain,Cities,Córdoba,0
spain,Cities,Zaragoza,0
spain,Cities,Santander,0
spain,Cities,Vigo,0
spain,Cities,La Coruña,0
spain,Cities,Ferrol,0
spain,Cities,Alicante,0
spain,Regions,Castile,0
spain,Regions,Aragon,0
spain,Regions,Catalonia,0
spain,Regions,Andalusia,0
spain,Regions,Galicia,0
spain,Regions,Asturias,0
spain,Regions,Leon,0
spain,Regions,Navarre,0
spain,Regions,Valencia,0
spain,Regions,Murcia,0
spain,Regions,Extremadura,0
spain,Rivers,Tagus,0
spain,Rivers,Ebro,0
spain,Rivers,Duero,0
spain,Rivers,Guadalquivir,0
spain,Rivers,Guadiana,0
spain,Rivers,Miño,0
spain,Rivers,Júcar,0
spain,Rivers,Segura,0
spain,Battles,Lepanto,0
spain,Battles,Pavia,0
spain,Battles,Breda,0
spain,Battles,Rocroi,0
spain,Battles,Las Navas,0
spain,Mountains,Mulhacén,0
spain,Mountains,Aneto,0
spain,Mountains,Alcazaba,0
spain,Mountains,Pyrenees,0
spain,Mountains,Sierra Nevada,0
spain,Mountains,Guadarrama,0
spain,Mountains,Picos de Europa,0
spain,Mountains,Gredos,0
spain,Mountains,Montseny,0
spain,Mountains,Teide,0
spain,Mountains,Cantabria,0
spain,Birds,Cigüeña,0
spain,Birds,Grulla,0
spain,Birds,Flamenco,0
spain,Birds,Avutarda,0
spain,Birds,Águila,0
spain,Birds,Quebrantahuesos,0
spain,Birds,Buitre,0
spain,Birds,Alimoche,0
spain,Birds,Milano,0
spain,Birds,Aguilucho,0
spain,Birds,Gavilán,0
spain,Birds,Azor,0
spain,Birds,Alcotán,0
spain,Birds,Cernícalo,0
spain,Birds,Halcón,0
spain,Birds,Búho,0
spain,Birds,Lechuza,0
spain,Birds,Garza,0
spain,Birds,Espátula,0
spain,Birds,Martinete,0
spain,Birds,Ánade,0
spain,Birds,Cerceta,0
spain,Birds,Gaviota,0
spain,Birds,Charrán,0
spain,Birds,Alcatraz,0
spain,Birds,Pagaza,0
spain,Birds,Mirlo,0
spain,Birds,Zorzal,0
spain,Birds,Petirojo,0
spain,Birds,Colirrojo,0
spain,Birds,Tarabilla,0
spain,Birds,Collalba,0
spain,Birds,Carbonero,0
spain,Birds,Herrerillo,0
spain,Birds,Trepador,0
spain,Birds,Golondrina,0
spain,Birds,Avión,0
spain,Birds,Vencejo,0
spain,Birds,Cuco,0
spain,Birds,Abubilla,0
spain,Birds,Abejaruco,0
spain,Birds,Carraca,0
spain,Birds,Martín Pescador,0
spain,Birds,Alondra,0
spain,Birds,Focha,0
spain,Birds,Porrón,0
spain,Birds,Morito,0
spain,Birds,Cigüeñuela,0
spain,Birds,Avoceta,0
spain,Birds,Zarapito,0
spain,Birds,Archibebe,0
spain,Birds,Ostrero,0
spain,Lakes,Sanabria,0
spain,Lakes,Banyoles,0
spain,Lakes,Gallocanta,0
spain,Lakes,Fuente de Piedra,0
spain,Lakes,Albufera,0
spain,Lakes,Sant Maurici,0
spain,Lakes,Carucedo,0
spain,Lakes,Ruidera,0
spain,Lakes,Peñalara,0
spain,Lakes,Enol,0
spain,Lakes,Ercina,0
spain,Lakes,Estany Negre,0
spain,Lakes,Mar Menor,0
spain,Lakes,Gento,0
spain,Lakes,Bacivèr,0
spain,Lakes,Estany Llong,0
spain,Lakes,Aigüestortes,0
spain,Lakes,Llebreta,0
spain,Streams,Manzanares,0
spain,Streams,Tajuña,0
spain,Streams,Guadarrama,0
spain,Streams,Tormes,0
spain,Streams,Yeltes,0
spain,Streams,Huebra,0
spain,Streams,Voltoya,0
spain,Streams,Trabancos,0
spain,Streams,Zapardiel,0
spain,Streams,Eresma,0
spain,Streams,Cega,0
spain,Streams,Pirón,0
spain,Streams,Adaja,0
spain,Streams,Almar,0
spain,Streams,Valmuza,0
spain,Streams,Gamo,0
spain,Streams,Ambles,0
spain,Streams,Corneja,0
spain,Streams,Jerte,0
spain,Streams,Ambroz,0
spain,Towns,Albarracín,0
spain,Towns,Almagro,0
spain,Towns,Arcos de la Frontera,0
spain,Towns,Baeza,0
spain,Towns,Besalú,0
spain,Towns,Brihuega,0
spain,Towns,Carmona,0
spain,Towns,Consuegra,0
spain,Towns,Daroca,0
spain,Towns,Frías,0
spain,Towns,Hita,0
spain,Towns,Lerma,0
spain,Towns,Medinaceli,0
spain,Towns,Morella,0
spain,Towns,Pals,0
spain,Towns,Pedraza,0
spain,Towns,Peñíscola,0
spain,Towns,Priego,0
spain,Towns,Ronda,0
spain,Towns,Sepúlveda,0
spain,Towns,Sigüenza,0
spain,Towns,Trujillo,0
spain,Towns,Vélez Blanco,0
spain,Towns,Vilafamés,0
spain,Towns,Zamora,0
# Austria
austria,Heroes,Eugene,0
austria,Heroes,Radetzky,0
austria,Heroes,Charles,0
austria,Heroes,Montecuccoli,0
austria,Heroes,Wallenstein,0
austria,Heroes,Tegetthoff,0
austria,Cities,Vienna,0
austria,Cities,Trieste,0
austria,Cities,Pola,0
austria,Cities,Prague,0
austria,Cities,Budapest,0
austria,Cities,Graz,0
austria,Cities,Salzburg,0
austria,Cities,Innsbruck,0
austria,Cities,Linz,0
austria,Cities,Klagenfurt,0
austria,Cities,Fiume,0
austria,Cities,Ragusa,0
austria,Regions,Tyrol,0
austria,Regions,Styria,0
austria,Regions,Carinthia,0
austria,Regions,Bohemia,0
austria,Regions,Moravia,0
austria,Regions,Galicia,0
austria,Regions,Istria,0
austria,Regions,Dalmatia,0
austria,Rivers,Danube,0
austria,Rivers,Inn,0
austria,Rivers,Drava,0
austria,Rivers,Sava,0
austria,Rivers,Enns,0
austria,Rivers,Mur,0
austria,Rivers,Salzach,0
austria,Battles,Vienna,0
austria,Battles,Lissa,0
austria,Battles,Aspern,0
austria,Battles,Zenta,0
austria,Birds,Steinadler,0
austria,Birds,Bartgeier,0
austria,Birds,Weißstorch,0
austria,Birds,Fischadler,0
austria,Birds,Wanderfalke,0
austria,Birds,Turmfalke,0
austria,Birds,Bussard,0
austria,Birds,Habicht,0
austria,Birds,Sperber,0
austria,Birds,Rotmilan,0
austria,Birds,Graureiher,0
austria,Birds,Kormoran,0
austria,Birds,Haubentaucher,0
austria,Birds,Eisvogel,0
austria,Birds,Wiedehopf,0
austria,Birds,Nachtigall,0
austria,Birds,Amsel,0
austria,Birds,Rotkehlchen,0
austria,Birds,Buchfink,0
austria,Birds,Blaumeise,0
austria,Birds,Kleiber,0
austria,Birds,Kuckuck,0
austria,Birds,Uhu,0
austria,Birds,Waldkauz,0
austria,Birds,Specht,0
austria,Birds,Elster,0
austria,Birds,Kolkrabe,0
austria,Birds,Rebhuhn,0
austria,Birds,Kranich,0
austria,Lakes,Neusiedler See,0
austria,Lakes,Wörthersee,0
austria,Lakes,Attersee,0
austria,Lakes,Traunsee,0
austria,Lakes,Hallstätter See,0
austria,Lakes,Mondsee,0
austria,Lakes,Wolfgangsee,0
austria,Lakes,Zeller See,0
austria,Lakes,Weißensee,0
austria,Lakes,Millstätter See,0
austria,Lakes,Faaker See,0
austria,Lakes,Achensee,0
austria,Lakes,Plansee,0
austria,Lakes,Gosausee,0
austria,Lakes,Almsee,0
austria,Lakes,Toplitzsee,0
austria,Lakes,Grundlsee,0
austria,Lakes,Altausseer See,0
austria,Lakes,Hechtsee,0
austria,Lakes,Lunzer See,0
austria,Streams,Traun,0
austria,Streams,Steyr,0
austria,Streams,Salza,0
austria,Streams,Schwarza,0
austria,Streams,Mürz,0
austria,Streams,Lieser,0
austria,Streams,Gail,0
austria,Streams,Isel,0
austria,Streams,Feistritz,0
austria,Streams,Raab,0
austria,Streams,Lafnitz,0
austria,Streams,Pinka,0
austria,Streams,Zaya,0
austria,Streams,Thaya,0
austria,Streams,Kamp,0
austria,Streams,Krems,0
austria,Streams,Ybbs,0
austria,Streams,Erlauf,0
austria,Streams,Melk,0
austria,Streams,Pielach,0
austria,Mountains,Großglockner,0
austria,Mountains,Wildspitze,0
austria,Mountains,Similaun,0
austria,Mountains,Dachstein,0
austria,Mountains,Schneeberg,0
austria,Mountains,Hochkönig,0
austria,Mountains,Sonnblick,0
austria,Mountains,Ankogel,0
austria,Mountains,Hochalmspitze,0
austria,Mountains,Schober,0
austria,Mountains,Kreuzeck,0
austria,Mountains,Raxalpe,0
austria,Mountains,Ötscher,0
austria,Mountains,Untersberg,0
austria,Mountains,Gosaukamm,0
austria,Mountains,Grimming,0
austria,Mountains,Kaisergebirge,0
austria,Mountains,Silvretta,0
austria,Mountains,Arlberg,0
austria,Mountains,Preber,0
austria,Towns,Hallstatt,0
austria,Towns,Dürnstein,0
austria,Towns,Freistadt,0
austria,Towns,Gmunden,0
austria,Towns,Waidhofen,0
austria,Towns,Klosterneuburg,0
austria,Towns,Mödling,0
austria,Towns,Leoben,0
austria,Towns,Judenburg,0
austria,Towns,Murau,0
austria,Towns,Tamsweg,0
austria,Towns,Radstadt,0
austria,Towns,Schladming,0
austria,Towns,Vöcklabruck,0
austria,Towns,Braunau,0
austria,Towns,Schärding,0
austria,Towns,Zwettl,0
austria,Towns,Krems,0
austria,Towns,Gmünd,0
austria,Towns,Horn,0
austria,Towns,Hollabrunn,0
austria,Towns,Stockerau,0
austria,Towns,Baden,0
austria,Towns,Neunkirchen,0
austria,Towns,Melk,0
# China
china,Heroes,Qin Shi Huang,0
china,Heroes,Emperor Wu,0
china,Heroes,Genghis Khan,0
china,Heroes,Kublai Khan,0
china,Heroes,Zheng He,0
china,Heroes,Sun Tzu,0
china,Heroes,Yue Fei,0
china,Heroes,Guan Yu,0
china,Heroes,Cao Cao,0
china,Heroes,Liu Bei,0
china,Heroes,Zhao Yun,0
china,Heroes,Lü Bu,0
china,Heroes,Zhou Yu,0
china,Heroes,Zhuge Liang,0
china,Heroes,Hong Xiuquan,0
china,Heroes,Zuo Zongtang,0
china,Heroes,Li Hongzhang,0
china,Heroes,Yuan Shikai,0
china,Heroes,Sun Yat-sen,0
china,Heroes,Chiang Kai-shek,0
china,Cities,Beijing,0
china,Cities,Shanghai,0
china,Cities,Tianjin,0
china,Cities,Guangzhou,0
china,Cities,Nanjing,0
china,Cities,Chongqing,0
china,Cities,Wuhan,0
china,Cities,Xi'an,0
china,Cities,Hangzhou,0
china,Cities,Chengdu,0
china,Cities,Qingdao,0
china,Cities,Dalian,0
china,Cities,Fuzhou,0
china,Cities,Xiamen,0
china,Cities,Ningbo,0
china,Cities,Suzhou,0
china,Cities,Nanchang,0
china,Cities,Changsha,0
china,Cities,Kunming,0
china,Cities,Harbin,0
china,Cities,Jinan,0
china,Cities,Shenyang,0
china,Cities,Taiyuan,0
china,Cities,Lanzhou,0
china,Cities,Urumqi,0
china,Provinces,Guangdong,0
china,Provinces,Shandong,0
china,Provinces,Henan,0
china,Provinces,Sichuan,0
china,Provinces,Jiangsu,0
china,Provinces,Hebei,0
china,Provinces,Hunan,0
china,Provinces,Anhui,0
china,Provinces,Hubei,0
china,Provinces,Zhejiang,0
china,Provinces,Guangxi,0
china,Provinces,Yunnan,0
china,Provinces,Jiangxi,0
china,Provinces,Liaoning,0
china,Provinces,Fujian,0
china,Provinces,Shaanxi,0
china,Provinces,Shanxi,0
china,Provinces,Guizhou,0
china,Provinces,Jilin,0
china,Provinces,Gansu,0
china,Rivers,Yangtze,0
china,Rivers,Yellow River,0
china,Rivers,Pearl River,0
china,Rivers,Mekong,0
china,Rivers,Brahmaputra,0
china,Rivers,Amur,0
china,Rivers,Liao,0
china,Rivers,Hai,0
china,Rivers,Huai,0
china,Rivers,Min,0
china,Rivers,Han,0
china,Rivers,Wei,0
china,Rivers,Fen,0
china,Rivers,Gan,0
china,Rivers,Xiang,0
china,Mountains,Himalayas,0
china,Mountains,Kunlun,0
china,Mountains,Tian Shan,0
china,Mountains,Altai,0
china,Mountains,Qinling,0
china,Mountains,Nanling,0
china,Mountains,Wuyi,0
china,Mountains,Taihang,0
china,Mountains,Changbai,0
china,Mountains,Hengduan,0
china,Battles,Red Cliffs,0
china,Battles,Guandu,0
china,Battles,Fei River,0
china,Battles,Yamen,0
china,Battles,Lake Poyang,0
china,Birds,Baihe,0
china,Birds,Dandinhe,0
china,Birds,Zhuaniao,0
china,Birds,Kongque,0
china,Birds,Yuanyang,0
china,Birds,Tiange,0
china,Birds,Dayan,0
china,Birds,Yan,0
china,Birds,Ying,0
china,Birds,Xique,0
china,Birds,Wuya,0
china,Birds,Dujuan,0
china,Birds,Huangli,0
china,Birds,Feicui,0
china,Birds,Bailu,0
china,Birds,Canglu,0
china,Birds,Luci,0
china,Birds,Baipilu,0
china,Birds,Yelu,0
china,Birds,Jinzhi,0
china,Birds,Cuiniao,0
china,Birds,Zhuque,0
china,Birds,Baigu,0
china,Birds,Yanque,0
china,Birds,Lüque,0
china,Birds,Suanque,0
china,Birds,Jinji,0
china,Lakes,Qinghai,0
china,Lakes,Dongting,0
china,Lakes,Poyang,0
china,Lakes,Taihu,0
china,Lakes,Hongze,0
china,Lakes,Chaohu,0
china,Lakes,Bosten,0
china,Lakes,Nam Co,0
china,Lakes,Siling Co,0
china,Lakes,Yamdrok,0
china,Lakes,Manasarovar,0
china,Lakes,Dalinor,0
china,Lakes,Ebinur,0
china,Lakes,Gyaring,0
china,Lakes,Zhari Nam Co,0
china,Lakes,Hala Hu,0
china,Lakes,Kusai Hu,0
china,Lakes,Ngoring,0
china,Streams,Fen,0
china,Streams,Wei,0
china,Streams,Jing,0
china,Streams,Luo,0
china,Streams,Yi,0
china,Streams,Hong,0
china,Streams,Ru,0
china,Streams,Ying,0
china,Streams,Bahe,0
china,Streams,Chanhe,0
china,Streams,Jinghe,0
china,Streams,Yuhe,0
china,Streams,Chaobai,0
china,Streams,Juma,0
china,Streams,Yihe,0
china,Streams,Huihe,0
china,Streams,Minghe,0
china,Streams,Qinhe,0
china,Streams,Zhanghe,0
china,Streams,Tanghe,0
china,Streams,Jiulong,0
china,Towns,Wuzhen,0
china,Towns,Tongji,0
china,Towns,Xitang,0
china,Towns,Nanxun,0
china,Towns,Zhouzhuang,0
china,Towns,Jinxi,0
china,Towns,Mudu,0
china,Towns,Luzhi,0
china,Towns,Fengjing,0
china,Towns,Jinze,0
china,Towns,Zhujiajiao,0
china,Towns,Qibao,0
china,Towns,Fenghuang,0
china,Towns,Dali,0
china,Towns,Yangshuo,0
china,Towns,Hongcun,0
china,Towns,Xidi,0
china,Towns,Langzhong,0
china,Towns,Songpan,0
china,Towns,Luodai,0
china,Towns,Huaiyuan,0
china,Towns,Wuyuan,0
china,Towns,Bishan,0
china,Towns,Huanglongxi,0
china,Towns,Nanfeng,0
# Portugal
portugal,Heroes,Vasco da Gama,0
portugal,Heroes,Ferdinand Magellan,0
portugal,Heroes,Bartolomeu Dias,0
portugal,Heroes,Henry the Navigator,0
portugal,Heroes,Pedro Álvares Cabral,0
portugal,Heroes,Afonso de Albuquerque,0
portugal,Heroes,Nuno Álvares Pereira,0
portugal,Heroes,Marquis of Pombal,0
portugal,Heroes,Infante Dom Henrique,0
portugal,Heroes,Dom João II,0
portugal,Heroes,Dom Afonso Henriques,0
portugal,Heroes,Dom Sebastião,0
portugal,Heroes,Duarte Pacheco Pereira,0
portugal,Heroes,Francisco de Almeida,0
portugal,Heroes,Dom Pedro I,0
portugal,Cities,Lisbon,0
portugal,Cities,Porto,0
portugal,Cities,Coimbra,0
portugal,Cities,Braga,0
portugal,Cities,Évora,0
portugal,Cities,Faro,0
portugal,Cities,Setúbal,0
portugal,Cities,Funchal,0
portugal,Cities,Aveiro,0
portugal,Cities,Viseu,0
portugal,Cities,Leiria,0
portugal,Cities,Guimarães,0
portugal,Cities,Santarém,0
portugal,Cities,Viana do Castelo,0
portugal,Cities,Ponta Delgada,0
portugal,Regions,Algarve,0
portugal,Regions,Alentejo,0
portugal,Regions,Minho,0
portugal,Regions,Douro,0
portugal,Regions,Beira,0
portugal,Regions,Trás-os-Montes,0
portugal,Regions,Estremadura,0
portugal,Regions,Ribatejo,0
portugal,Regions,Madeira,0
portugal,Regions,Azores,0
portugal,Rivers,Tagus,0
portugal,Rivers,Douro,0
portugal,Rivers,Mondego,0
portugal,Rivers,Guadiana,0
portugal,Rivers,Sado,0
portugal,Rivers,Minho,0
portugal,Rivers,Lima,0
portugal,Rivers,Cávado,0
portugal,Rivers,Vouga,0
portugal,Rivers,Zêzere,0
portugal,Battles,Aljubarrota,0
portugal,Battles,Ourique,0
portugal,Battles,Diu,0
portugal,Battles,São Mamede,0
portugal,Battles,Atoleiros,0
portugal,Birds,Águia,0
portugal,Birds,Falcão,0
portugal,Birds,Abutre,0
portugal,Birds,Cegonha,0
portugal,Birds,Garça,0
portugal,Birds,Pelicano,0
portugal,Birds,Cisne,0
portugal,Birds,Cuco,0
portugal,Birds,Andorinha,0
portugal,Birds,Rola,0
portugal,Birds,Melro,0
portugal,Birds,Rouxinol,0
portugal,Birds,Toutinegra,0
portugal,Birds,Pintassilgo,0
portugal,Birds,Tentilhão,0
portugal,Birds,Chapim,0
portugal,Birds,Trepadeira,0
portugal,Birds,Pisco,0
portugal,Birds,Estorninho,0
portugal,Birds,Pica-pau,0
portugal,Birds,Coruja,0
portugal,Birds,Mocho,0
portugal,Birds,Gaivota,0
portugal,Birds,Maçarico,0
portugal,Birds,Peneireiro,0
portugal,Birds,Milhafre,0
portugal,Birds,Açor,0
portugal,Birds,Pardal,0
portugal,Birds,Pombo,0
portugal,Birds,Pomba-torcaz,0
portugal,Lakes,Alqueva,0
portugal,Lakes,Castelo de Bode,0
portugal,Lakes,Aguieira,0
portugal,Lakes,Crestuma,0
portugal,Lakes,Pocinho,0
portugal,Lakes,Fratel,0
portugal,Lakes,Carrapatelo,0
